Order_ID,Order_Time,Delivered_Time,Delay_Minutes,City,Category,Rider_ID,Customer_ID,Delivery_Slot,Order_Status,Customer_Rating,Year
ORD08727,2023-08-29 04:21:00,2023-08-29 04:46:00,15.0,Mumbai,Fruits,RID106,CUST9429,Afternoon,Delivered,3.0,2023
ORD08728,2022-12-08 06:21:00,2022-12-08 06:46:00,15.0,Mumbai,Snacks,RID498,CUST1638,Evening,Delivered,3.0,2022
ORD08729,2022-12-07 21:01:00,2022-12-07 21:11:00,0.0,Chennai,Bakery,RID239,CUST8817,Morning,Delivered,3.0,2022
ORD08730,2023-02-24 19:01:00,2023-02-24 19:11:00,0.0,Mumbai,Dairy,RID300,CUST3990,Evening,Delivered,5.0,2023
ORD08731,2023-07-31 23:53:00,2023-08-01 00:08:00,5.0,Chennai,Snacks,RID433,CUST3499,Night,Delivered,3.0,2023
ORD08732,2024-09-15 08:19:00,2024-09-15 08:34:00,5.0,Pune,Personal Care,RID271,CUST5706,Night,Delivered,3.0,2024
ORD08733,2024-05-20 19:57:00,2024-05-20 20:07:00,0.0,Delhi,Beverages,RID392,CUST6973,Morning,Delivered,4.0,2024
ORD08734,2022-11-15 05:49:00,2022-11-15 05:59:00,0.0,Chennai,Beverages,RID420,CUST6830,Night,Delivered,5.0,2022
ORD08735,2022-12-01 10:58:00,2022-12-01 11:18:00,10.0,Pune,Household,RID274,CUST4346,Evening,Delivered,3.0,2022
ORD08736,2023-11-27 10:46:00,2023-11-27 11:16:00,20.0,Pune,Dairy,RID215,CUST3376,Evening,Late,3.0,2023
ORD08737,2023-04-21 09:31:00,2023-04-21 09:41:00,0.0,Pune,Frozen,RID110,CUST6586,Morning,Delivered,2.0,2023
ORD08738,2022-04-12 10:14:00,2022-04-12 10:24:00,0.0,Mumbai,Snacks,RID187,CUST7271,Evening,Delivered,5.0,2022
ORD08739,2024-07-10 01:51:00,2024-07-10 02:11:00,10.0,Mumbai,Bakery,RID129,CUST2192,Evening,Delivered,4.0,2024
ORD08740,2023-03-03 14:04:00,2023-03-03 14:24:00,10.0,Chennai,Bakery,RID175,CUST3042,Evening,Delivered,5.0,2023
ORD08741,2024-03-04 05:40:00,2024-03-04 05:55:00,5.0,Delhi,Beverages,RID181,CUST2316,Night,Delivered,4.0,2024
ORD08742,2022-06-22 12:52:00,2022-06-22 13:07:00,5.0,Chennai,Bakery,RID127,CUST5280,Afternoon,Delivered,5.0,2022
ORD08743,2022-04-08 10:28:00,2022-04-08 10:38:00,0.0,Hyderabad,Household,RID282,CUST7756,Night,Delivered,5.0,2022
ORD08744,2022-01-14 00:16:00,2022-01-14 01:26:00,60.0,Mumbai,Vegetables,RID497,CUST3798,Night,Late,4.0,2022
ORD08745,2024-08-11 00:38:00,2024-08-11 00:48:00,0.0,Bangalore,Frozen,RID452,CUST8165,Morning,Delivered,5.0,2024
ORD08746,2024-03-06 01:36:00,2024-03-06 01:51:00,5.0,Mumbai,Vegetables,RID156,CUST7134,Afternoon,Delivered,5.0,2024
ORD08747,2023-03-13 20:40:00,2023-03-13 20:50:00,0.0,Chennai,Snacks,RID277,CUST7020,Afternoon,Delivered,4.0,2023
ORD08748,2023-04-08 05:23:00,2023-04-08 05:53:00,20.0,Delhi,Bakery,RID229,CUST7106,Morning,Late,4.0,2023
ORD08749,2023-01-13 09:40:00,2023-01-13 09:50:00,0.0,Mumbai,Snacks,RID292,CUST4205,Afternoon,Delivered,4.0,2023
ORD08750,2023-06-12 11:40:00,2023-06-12 11:50:00,0.0,Pune,Personal Care,RID261,CUST4069,Evening,Delivered,5.0,2023
ORD08751,2023-07-06 23:13:00,2023-07-06 23:53:00,30.0,Chennai,Dairy,RID463,CUST8933,Evening,Late,4.0,2023
ORD08752,2022-09-18 23:09:00,2022-09-18 23:34:00,15.0,Bangalore,Frozen,RID284,CUST3275,Morning,Delivered,5.0,2022
ORD08753,2022-08-31 11:41:00,2022-08-31 11:51:00,0.0,Pune,Dairy,RID225,CUST4228,Morning,Delivered,5.0,2022
ORD08754,2022-04-06 07:01:00,2022-04-06 07:11:00,0.0,Hyderabad,Frozen,RID254,CUST4207,Night,Delivered,4.0,2022
ORD08755,2024-06-16 20:02:00,2024-06-16 20:22:00,10.0,Hyderabad,Fruits,RID195,CUST1814,Morning,Delivered,5.0,2024
ORD08756,2022-01-03 14:05:00,2022-01-03 14:20:00,5.0,Pune,Personal Care,RID353,CUST5018,Evening,Delivered,5.0,2022
ORD08757,2024-06-06 01:58:00,2024-06-06 02:08:00,0.0,Chennai,Household,RID237,CUST3056,Night,Delivered,3.0,2024
ORD08758,2022-01-21 13:17:00,2022-01-21 13:27:00,0.0,Bangalore,Dairy,RID474,CUST2895,Night,Delivered,3.0,2022
ORD08759,2022-07-15 04:56:00,2022-07-15 05:06:00,0.0,Delhi,Dairy,RID131,CUST4743,Afternoon,Delivered,5.0,2022
ORD08760,2024-01-19 14:19:00,2024-01-19 14:44:00,15.0,Chennai,Vegetables,RID111,CUST5122,Night,Delivered,4.0,2024
ORD08761,2023-03-30 00:01:00,2023-03-30 00:26:00,15.0,Hyderabad,Personal Care,RID111,CUST2277,Evening,Delivered,2.0,2023
ORD08762,2024-09-02 06:08:00,2024-09-02 06:18:00,0.0,Mumbai,Household,RID459,CUST2524,Night,Delivered,5.0,2024
ORD08763,2024-12-15 09:07:00,2024-12-15 09:17:00,0.0,Pune,Household,RID252,CUST7333,Night,Delivered,5.0,2024
ORD08764,2024-09-22 03:32:00,2024-09-22 03:52:00,10.0,Pune,Dairy,RID168,CUST5874,Night,Delivered,5.0,2024
ORD08765,2023-05-11 03:57:00,2023-05-11 04:07:00,0.0,Chennai,Frozen,RID291,CUST9793,Afternoon,Delivered,5.0,2023
ORD08766,2024-04-30 02:51:00,2024-04-30 03:01:00,0.0,Hyderabad,Beverages,RID181,CUST3274,Night,Delivered,3.0,2024
ORD08767,2024-02-17 11:47:00,2024-02-17 12:02:00,5.0,Chennai,Fruits,RID412,CUST1663,Morning,Delivered,1.0,2024
ORD08768,2022-12-28 19:18:00,2022-12-28 19:58:00,30.0,Pune,Household,RID195,CUST5068,Night,Late,5.0,2022
ORD08769,2023-09-25 05:57:00,2023-09-25 06:37:00,30.0,Mumbai,Beverages,RID366,CUST8018,Evening,Late,5.0,2023
ORD08770,2024-11-14 23:21:00,2024-11-14 23:51:00,20.0,Pune,Frozen,RID102,CUST6667,Night,Late,3.0,2024
ORD08771,2024-03-29 03:48:00,2024-03-29 04:08:00,10.0,Pune,Frozen,RID434,CUST3249,Night,Delivered,5.0,2024
ORD08772,2023-01-08 21:34:00,,,Pune,Bakery,RID441,CUST2236,Morning,Cancelled,,2023
ORD08773,2023-07-20 03:04:00,2023-07-20 03:19:00,5.0,Mumbai,Beverages,RID294,CUST5294,Afternoon,Delivered,5.0,2023
ORD08774,2024-09-15 18:22:00,2024-09-15 18:37:00,5.0,Chennai,Beverages,RID146,CUST3840,Evening,Delivered,2.0,2024
ORD08775,2023-08-13 02:29:00,,,Bangalore,Beverages,RID202,CUST1085,Afternoon,Cancelled,,2023
ORD08776,2022-10-15 01:53:00,2022-10-15 02:23:00,20.0,Mumbai,Beverages,RID411,CUST3926,Night,Late,5.0,2022
ORD08777,2022-05-05 00:54:00,2022-05-05 01:04:00,0.0,Mumbai,Vegetables,RID201,CUST1029,Evening,Delivered,5.0,2022
ORD08778,2024-08-21 05:04:00,2024-08-21 05:14:00,0.0,Hyderabad,Personal Care,RID250,CUST8211,Morning,Delivered,5.0,2024
ORD08779,2022-12-15 20:37:00,2022-12-15 20:47:00,0.0,Chennai,Household,RID433,CUST8736,Morning,Delivered,4.0,2022
ORD08780,2022-03-23 08:14:00,2022-03-23 08:24:00,0.0,Pune,Household,RID342,CUST7659,Evening,Delivered,4.0,2022
ORD08781,2024-06-13 14:57:00,2024-06-13 15:12:00,5.0,Hyderabad,Frozen,RID264,CUST9467,Night,Delivered,3.0,2024
ORD08782,2024-05-24 16:00:00,2024-05-24 16:30:00,20.0,Mumbai,Fruits,RID140,CUST8437,Afternoon,Late,5.0,2024
ORD08783,2022-11-18 01:21:00,2022-11-18 01:36:00,5.0,Hyderabad,Dairy,RID236,CUST3725,Morning,Delivered,2.0,2022
ORD08784,2023-02-04 05:40:00,2023-02-04 06:05:00,15.0,Pune,Snacks,RID434,CUST5174,Morning,Delivered,3.0,2023
ORD08785,2022-07-17 21:26:00,2022-07-17 21:36:00,0.0,Hyderabad,Bakery,RID254,CUST3113,Night,Delivered,3.0,2022
ORD08786,2024-08-22 23:26:00,2024-08-22 23:41:00,5.0,Mumbai,Fruits,RID323,CUST7303,Evening,Delivered,4.0,2024
ORD08787,2024-07-15 06:20:00,,,Mumbai,Beverages,RID269,CUST5583,Evening,Cancelled,,2024
ORD08788,2022-03-06 22:16:00,2022-03-06 22:26:00,0.0,Delhi,Bakery,RID282,CUST3446,Evening,Delivered,5.0,2022
ORD08789,2024-02-27 08:15:00,2024-02-27 08:25:00,0.0,Delhi,Fruits,RID496,CUST9799,Evening,Delivered,4.0,2024
ORD08790,2023-03-28 03:58:00,2023-03-28 04:08:00,0.0,Mumbai,Vegetables,RID321,CUST6157,Evening,Delivered,2.0,2023
ORD08791,2023-02-24 12:51:00,2023-02-24 13:06:00,5.0,Chennai,Personal Care,RID429,CUST4284,Afternoon,Delivered,5.0,2023
ORD08792,2022-01-11 22:46:00,,,Mumbai,Frozen,RID239,CUST2831,Night,Cancelled,,2022
ORD08793,2024-08-03 01:19:00,2024-08-03 01:29:00,0.0,Hyderabad,Dairy,RID211,CUST6420,Morning,Delivered,4.0,2024
ORD08794,2022-09-09 19:10:00,2022-09-09 19:20:00,0.0,Hyderabad,Beverages,RID313,CUST7935,Afternoon,Delivered,5.0,2022
ORD08795,2022-12-10 19:49:00,2022-12-10 20:59:00,60.0,Pune,Vegetables,RID451,CUST4032,Afternoon,Late,3.0,2022
ORD08796,2024-09-01 06:10:00,2024-09-01 06:50:00,30.0,Pune,Bakery,RID177,CUST7360,Afternoon,Late,3.0,2024
ORD08797,2023-11-10 15:31:00,2023-11-10 15:41:00,0.0,Pune,Snacks,RID231,CUST4584,Morning,Delivered,4.0,2023
ORD08798,2022-10-05 02:14:00,2022-10-05 02:24:00,0.0,Mumbai,Vegetables,RID117,CUST8561,Morning,Delivered,2.0,2022
ORD08799,2023-10-26 09:47:00,2023-10-26 10:02:00,5.0,Bangalore,Beverages,RID383,CUST6258,Evening,Delivered,3.0,2023
ORD08800,2023-05-13 19:47:00,2023-05-13 19:57:00,0.0,Bangalore,Personal Care,RID152,CUST4837,Night,Delivered,5.0,2023
ORD08801,2023-04-08 11:40:00,2023-04-08 11:50:00,0.0,Bangalore,Bakery,RID443,CUST7431,Evening,Delivered,4.0,2023
ORD08802,2023-03-07 11:20:00,2023-03-07 11:30:00,0.0,Chennai,Dairy,RID452,CUST3190,Evening,Delivered,2.0,2023
ORD08803,2023-05-16 08:52:00,2023-05-16 09:32:00,30.0,Mumbai,Frozen,RID158,CUST6880,Night,Late,5.0,2023
ORD08804,2022-02-25 00:58:00,2022-02-25 01:13:00,5.0,Mumbai,Frozen,RID183,CUST2961,Night,Delivered,5.0,2022
ORD08805,2023-12-19 07:21:00,2023-12-19 07:31:00,0.0,Pune,Fruits,RID129,CUST1627,Morning,Delivered,5.0,2023
ORD08806,2023-01-24 21:13:00,2023-01-24 21:23:00,0.0,Pune,Personal Care,RID309,CUST7425,Evening,Delivered,4.0,2023
ORD08807,2023-07-01 06:07:00,2023-07-01 06:17:00,0.0,Delhi,Bakery,RID187,CUST9188,Morning,Delivered,3.0,2023
ORD08808,2022-07-31 23:59:00,,,Pune,Snacks,RID289,CUST8790,Night,Cancelled,,2022
ORD08809,2022-11-08 13:24:00,2022-11-08 13:54:00,20.0,Pune,Fruits,RID391,CUST2542,Morning,Late,5.0,2022
ORD08810,2022-07-07 00:30:00,2022-07-07 00:50:00,10.0,Delhi,Beverages,RID314,CUST2184,Morning,Delivered,1.0,2022
ORD08811,2022-02-25 04:12:00,2022-02-25 04:32:00,10.0,Bangalore,Frozen,RID155,CUST1592,Evening,Delivered,4.0,2022
ORD08812,2023-10-17 08:45:00,2023-10-17 08:55:00,0.0,Bangalore,Bakery,RID284,CUST4496,Morning,Delivered,3.0,2023
ORD08813,2024-02-13 23:56:00,2024-02-14 00:06:00,0.0,Hyderabad,Snacks,RID324,CUST2974,Afternoon,Delivered,1.0,2024
ORD08814,2024-11-20 06:55:00,2024-11-20 07:05:00,0.0,Mumbai,Vegetables,RID467,CUST2392,Evening,Delivered,3.0,2024
ORD08815,2024-10-15 03:18:00,2024-10-15 03:33:00,5.0,Chennai,Household,RID297,CUST9305,Morning,Delivered,4.0,2024
ORD08816,2023-07-15 21:55:00,2023-07-15 22:15:00,10.0,Hyderabad,Fruits,RID145,CUST8864,Night,Delivered,5.0,2023
ORD08817,2024-07-26 20:32:00,2024-07-26 20:47:00,5.0,Mumbai,Bakery,RID201,CUST4542,Night,Delivered,5.0,2024
ORD08818,2023-11-17 10:21:00,2023-11-17 10:31:00,0.0,Chennai,Fruits,RID195,CUST4644,Evening,Delivered,5.0,2023
ORD08819,2023-11-08 15:05:00,2023-11-08 15:15:00,0.0,Hyderabad,Snacks,RID394,CUST4832,Evening,Delivered,5.0,2023
ORD08820,2022-11-01 06:23:00,2022-11-01 06:38:00,5.0,Mumbai,Snacks,RID353,CUST2552,Morning,Delivered,3.0,2022
ORD08821,2023-12-30 02:13:00,2023-12-30 02:23:00,0.0,Bangalore,Vegetables,RID130,CUST5077,Evening,Delivered,2.0,2023
ORD08822,2024-10-31 02:48:00,2024-10-31 03:18:00,20.0,Chennai,Beverages,RID218,CUST4359,Afternoon,Late,5.0,2024
ORD08823,2023-01-31 13:40:00,2023-01-31 13:55:00,5.0,Bangalore,Fruits,RID322,CUST2724,Morning,Delivered,5.0,2023
ORD08824,2023-08-04 22:57:00,2023-08-04 23:12:00,5.0,Pune,Frozen,RID167,CUST8657,Afternoon,Delivered,4.0,2023
ORD08825,2023-10-01 23:55:00,,,Mumbai,Household,RID111,CUST6723,Morning,Cancelled,,2023
ORD08826,2023-09-16 05:43:00,2023-09-16 05:53:00,0.0,Chennai,Beverages,RID343,CUST2267,Night,Delivered,5.0,2023
ORD08827,2023-11-04 13:08:00,2023-11-04 13:18:00,0.0,Pune,Vegetables,RID113,CUST8150,Morning,Delivered,2.0,2023
ORD08828,2023-05-24 05:02:00,2023-05-24 05:57:00,45.0,Hyderabad,Snacks,RID226,CUST6114,Night,Late,2.0,2023
ORD08829,2024-03-10 12:01:00,2024-03-10 12:16:00,5.0,Pune,Bakery,RID326,CUST1078,Morning,Delivered,5.0,2024
ORD08830,2024-01-07 18:29:00,2024-01-07 19:39:00,60.0,Delhi,Snacks,RID144,CUST6218,Morning,Late,5.0,2024
ORD08831,2024-06-07 03:42:00,2024-06-07 04:02:00,10.0,Pune,Household,RID255,CUST2921,Night,Delivered,4.0,2024
ORD08832,2022-04-28 12:38:00,2022-04-28 12:48:00,0.0,Chennai,Bakery,RID234,CUST4742,Afternoon,Delivered,2.0,2022
ORD08833,2022-03-25 23:37:00,2022-03-25 23:47:00,0.0,Delhi,Vegetables,RID388,CUST1300,Afternoon,Delivered,4.0,2022
ORD08834,2023-12-12 17:29:00,2023-12-12 17:39:00,0.0,Mumbai,Vegetables,RID278,CUST7234,Evening,Delivered,2.0,2023
ORD08835,2022-12-14 17:29:00,2022-12-14 17:54:00,15.0,Bangalore,Frozen,RID426,CUST9222,Night,Delivered,3.0,2022
ORD08836,2024-03-16 22:10:00,,,Mumbai,Vegetables,RID397,CUST5445,Evening,Cancelled,,2024
ORD08837,2023-08-31 04:23:00,2023-08-31 04:43:00,10.0,Mumbai,Snacks,RID162,CUST6531,Night,Delivered,3.0,2023
ORD08838,2023-07-22 10:24:00,2023-07-22 10:39:00,5.0,Hyderabad,Dairy,RID240,CUST2191,Night,Delivered,5.0,2023
ORD08839,2023-02-08 18:41:00,2023-02-08 18:51:00,0.0,Mumbai,Fruits,RID283,CUST8943,Morning,Delivered,5.0,2023
ORD08840,2023-11-09 18:40:00,2023-11-09 19:00:00,10.0,Chennai,Beverages,RID162,CUST8747,Morning,Delivered,3.0,2023
ORD08841,2024-06-22 11:31:00,2024-06-22 11:46:00,5.0,Mumbai,Fruits,RID312,CUST1633,Night,Delivered,5.0,2024
ORD08842,2024-03-17 05:15:00,2024-03-17 05:30:00,5.0,Mumbai,Household,RID464,CUST1393,Evening,Delivered,4.0,2024
ORD08843,2023-05-10 11:10:00,2023-05-10 11:20:00,0.0,Hyderabad,Personal Care,RID373,CUST1831,Evening,Delivered,2.0,2023
ORD08844,2023-03-25 14:21:00,2023-03-25 14:31:00,0.0,Pune,Beverages,RID265,CUST6659,Afternoon,Delivered,4.0,2023
ORD08845,2023-04-24 12:22:00,2023-04-24 12:32:00,0.0,Delhi,Vegetables,RID164,CUST1315,Evening,Delivered,1.0,2023
ORD08846,2022-09-03 21:57:00,2022-09-03 23:07:00,60.0,Hyderabad,Bakery,RID362,CUST3100,Morning,Late,4.0,2022
ORD08847,2022-03-09 02:29:00,2022-03-09 02:44:00,5.0,Bangalore,Snacks,RID240,CUST8282,Evening,Delivered,1.0,2022
ORD08848,2023-12-10 16:19:00,2023-12-10 16:59:00,30.0,Mumbai,Beverages,RID372,CUST5760,Afternoon,Late,5.0,2023
ORD08849,2024-08-09 08:19:00,2024-08-09 08:29:00,0.0,Chennai,Beverages,RID312,CUST6622,Evening,Delivered,4.0,2024
ORD08850,2024-01-26 03:44:00,2024-01-26 04:04:00,10.0,Delhi,Personal Care,RID139,CUST2344,Night,Delivered,2.0,2024
ORD08851,2022-05-22 21:39:00,2022-05-22 21:49:00,0.0,Delhi,Dairy,RID137,CUST1576,Evening,Delivered,4.0,2022
ORD08852,2023-05-05 06:31:00,2023-05-05 06:41:00,0.0,Delhi,Personal Care,RID391,CUST4219,Evening,Delivered,5.0,2023
ORD08853,2023-02-17 09:57:00,2023-02-17 10:07:00,0.0,Delhi,Personal Care,RID292,CUST5722,Afternoon,Delivered,4.0,2023
ORD08854,2023-05-29 05:44:00,2023-05-29 06:04:00,10.0,Chennai,Household,RID114,CUST9825,Morning,Delivered,5.0,2023
ORD08855,2022-09-16 12:16:00,2022-09-16 12:36:00,10.0,Delhi,Vegetables,RID397,CUST4995,Morning,Delivered,3.0,2022
ORD08856,2022-09-25 08:35:00,2022-09-25 08:45:00,0.0,Delhi,Vegetables,RID280,CUST9327,Night,Delivered,2.0,2022
ORD08857,2024-03-31 02:59:00,2024-03-31 03:29:00,20.0,Hyderabad,Bakery,RID348,CUST9163,Afternoon,Late,5.0,2024
ORD08858,2022-06-07 07:36:00,2022-06-07 07:51:00,5.0,Mumbai,Fruits,RID314,CUST2316,Night,Delivered,5.0,2022
ORD08859,2023-01-17 02:23:00,2023-01-17 02:33:00,0.0,Chennai,Frozen,RID334,CUST1426,Afternoon,Delivered,1.0,2023
ORD08860,2024-07-22 04:27:00,,,Pune,Frozen,RID311,CUST3763,Morning,Cancelled,,2024
ORD08861,2024-06-17 16:09:00,2024-06-17 16:19:00,0.0,Mumbai,Dairy,RID121,CUST2457,Evening,Delivered,5.0,2024
ORD08862,2022-01-12 14:35:00,2022-01-12 14:55:00,10.0,Pune,Beverages,RID123,CUST7212,Night,Delivered,3.0,2022
ORD08863,2023-12-05 02:11:00,2023-12-05 02:21:00,0.0,Bangalore,Fruits,RID485,CUST4263,Afternoon,Delivered,3.0,2023
ORD08864,2022-09-10 22:04:00,2022-09-10 22:19:00,5.0,Mumbai,Fruits,RID164,CUST4981,Evening,Delivered,4.0,2022
ORD08865,2023-10-26 15:04:00,2023-10-26 15:44:00,30.0,Hyderabad,Beverages,RID382,CUST1168,Afternoon,Late,5.0,2023
ORD08866,2022-10-01 20:59:00,2022-10-01 21:09:00,0.0,Mumbai,Bakery,RID183,CUST4309,Night,Delivered,4.0,2022
ORD08867,2024-08-01 14:55:00,2024-08-01 15:05:00,0.0,Pune,Beverages,RID291,CUST1181,Evening,Delivered,5.0,2024
ORD08868,2022-04-22 09:06:00,2022-04-22 09:16:00,0.0,Bangalore,Vegetables,RID349,CUST1825,Morning,Delivered,2.0,2022
ORD08869,2024-06-24 22:32:00,2024-06-24 22:42:00,0.0,Hyderabad,Personal Care,RID120,CUST8980,Morning,Delivered,3.0,2024
ORD08870,2023-04-20 08:37:00,2023-04-20 08:47:00,0.0,Chennai,Personal Care,RID299,CUST1381,Evening,Delivered,4.0,2023
ORD08871,2022-07-16 17:30:00,2022-07-16 17:40:00,0.0,Hyderabad,Household,RID318,CUST6370,Night,Delivered,3.0,2022
ORD08872,2024-07-24 22:58:00,2024-07-24 23:08:00,0.0,Bangalore,Personal Care,RID384,CUST8293,Night,Delivered,5.0,2024
ORD08873,2024-11-05 14:07:00,2024-11-05 14:17:00,0.0,Chennai,Snacks,RID160,CUST6794,Evening,Delivered,3.0,2024
ORD08874,2024-09-15 00:16:00,2024-09-15 00:31:00,5.0,Mumbai,Beverages,RID369,CUST9787,Morning,Delivered,5.0,2024
ORD08875,2024-06-30 12:47:00,,,Mumbai,Household,RID331,CUST2230,Night,Cancelled,,2024
ORD08876,2023-08-08 14:22:00,2023-08-08 14:32:00,0.0,Chennai,Fruits,RID190,CUST6889,Morning,Delivered,4.0,2023
ORD08877,2023-05-13 10:04:00,2023-05-13 10:14:00,0.0,Hyderabad,Bakery,RID484,CUST9922,Afternoon,Delivered,4.0,2023
ORD08878,2023-09-16 22:28:00,2023-09-16 22:38:00,0.0,Chennai,Dairy,RID345,CUST1403,Morning,Delivered,5.0,2023
ORD08879,2024-09-27 18:45:00,2024-09-27 19:00:00,5.0,Delhi,Dairy,RID398,CUST9304,Morning,Delivered,4.0,2024
ORD08880,2022-05-01 04:26:00,2022-05-01 04:41:00,5.0,Delhi,Snacks,RID464,CUST1205,Afternoon,Delivered,3.0,2022
ORD08881,2024-11-17 13:04:00,2024-11-17 13:24:00,10.0,Bangalore,Personal Care,RID495,CUST4676,Morning,Delivered,5.0,2024
ORD08882,2023-04-20 08:52:00,2023-04-20 09:12:00,10.0,Mumbai,Bakery,RID232,CUST4988,Morning,Delivered,4.0,2023
ORD08883,2023-08-30 19:41:00,2023-08-30 20:21:00,30.0,Pune,Snacks,RID354,CUST8992,Night,Late,5.0,2023
ORD08884,2022-06-29 14:24:00,2022-06-29 14:34:00,0.0,Hyderabad,Personal Care,RID240,CUST7288,Evening,Delivered,3.0,2022
ORD08885,2024-01-21 20:48:00,2024-01-21 21:03:00,5.0,Bangalore,Fruits,RID254,CUST8566,Afternoon,Delivered,5.0,2024
ORD08886,2024-07-16 09:53:00,2024-07-16 10:08:00,5.0,Bangalore,Vegetables,RID258,CUST2529,Afternoon,Delivered,4.0,2024
ORD08887,2023-10-23 23:58:00,2023-10-24 00:08:00,0.0,Chennai,Vegetables,RID307,CUST2959,Afternoon,Delivered,5.0,2023
ORD08888,2024-12-13 14:14:00,2024-12-13 14:29:00,5.0,Chennai,Bakery,RID147,CUST1812,Evening,Delivered,5.0,2024
ORD08889,2023-12-28 18:16:00,2023-12-28 18:41:00,15.0,Chennai,Household,RID101,CUST8676,Night,Delivered,5.0,2023
ORD08890,2024-07-20 20:11:00,2024-07-20 20:21:00,0.0,Chennai,Fruits,RID452,CUST2544,Morning,Delivered,3.0,2024
ORD08891,2024-10-11 14:24:00,2024-10-11 14:39:00,5.0,Delhi,Personal Care,RID368,CUST9343,Afternoon,Delivered,4.0,2024
ORD08892,2023-05-12 05:47:00,2023-05-12 05:57:00,0.0,Bangalore,Dairy,RID378,CUST4738,Night,Delivered,4.0,2023
ORD08893,2024-08-17 13:31:00,2024-08-17 13:51:00,10.0,Delhi,Vegetables,RID474,CUST6961,Evening,Delivered,5.0,2024
ORD08894,2022-08-15 15:55:00,2022-08-15 16:10:00,5.0,Bangalore,Dairy,RID148,CUST7703,Night,Delivered,1.0,2022
ORD08895,2022-05-25 13:50:00,2022-05-25 14:00:00,0.0,Mumbai,Household,RID187,CUST3146,Afternoon,Delivered,5.0,2022
ORD08896,2023-12-27 13:58:00,2023-12-27 14:13:00,5.0,Hyderabad,Bakery,RID492,CUST8040,Evening,Delivered,3.0,2023
ORD08897,2022-05-09 08:10:00,2022-05-09 08:20:00,0.0,Hyderabad,Fruits,RID264,CUST7995,Afternoon,Delivered,2.0,2022
ORD08898,2023-01-04 10:06:00,2023-01-04 10:16:00,0.0,Bangalore,Snacks,RID430,CUST4575,Night,Delivered,5.0,2023
ORD08899,2024-08-13 10:16:00,2024-08-13 10:46:00,20.0,Mumbai,Beverages,RID323,CUST6203,Night,Late,4.0,2024
ORD08900,2024-06-25 06:57:00,2024-06-25 07:22:00,15.0,Mumbai,Personal Care,RID134,CUST5071,Morning,Delivered,3.0,2024
ORD08901,2022-07-28 07:53:00,2022-07-28 08:03:00,0.0,Chennai,Personal Care,RID273,CUST1579,Afternoon,Delivered,2.0,2022
ORD08902,2022-08-13 03:54:00,,,Mumbai,Bakery,RID315,CUST7139,Morning,Cancelled,,2022
ORD08903,2024-05-23 17:07:00,2024-05-23 17:17:00,0.0,Bangalore,Fruits,RID410,CUST2112,Afternoon,Delivered,5.0,2024
ORD08904,2023-12-10 19:15:00,2023-12-10 19:25:00,0.0,Bangalore,Vegetables,RID370,CUST6472,Night,Delivered,3.0,2023
ORD08905,2022-08-26 11:56:00,2022-08-26 12:06:00,0.0,Bangalore,Vegetables,RID312,CUST9291,Afternoon,Delivered,4.0,2022
ORD08906,2022-01-11 18:50:00,2022-01-11 19:05:00,5.0,Hyderabad,Beverages,RID331,CUST2001,Afternoon,Delivered,4.0,2022
ORD08907,2022-12-29 04:36:00,2022-12-29 04:56:00,10.0,Pune,Fruits,RID168,CUST9148,Night,Delivered,5.0,2022
ORD08908,2023-06-24 06:15:00,2023-06-24 06:25:00,0.0,Hyderabad,Dairy,RID125,CUST8391,Evening,Delivered,3.0,2023
ORD08909,2024-08-10 23:06:00,,,Delhi,Beverages,RID206,CUST1316,Evening,Cancelled,,2024
ORD08910,2022-04-12 11:56:00,2022-04-12 12:21:00,15.0,Bangalore,Beverages,RID379,CUST8541,Morning,Delivered,3.0,2022
ORD08911,2024-04-02 21:24:00,2024-04-02 21:34:00,0.0,Pune,Beverages,RID385,CUST2590,Afternoon,Delivered,3.0,2024
ORD08912,2023-07-12 13:41:00,2023-07-12 13:51:00,0.0,Mumbai,Bakery,RID471,CUST4973,Afternoon,Delivered,5.0,2023
ORD08913,2024-09-03 09:45:00,2024-09-03 10:00:00,5.0,Bangalore,Personal Care,RID279,CUST8098,Morning,Delivered,4.0,2024
ORD08914,2022-06-19 18:12:00,2022-06-19 18:22:00,0.0,Pune,Frozen,RID491,CUST1990,Night,Delivered,3.0,2022
ORD08915,2024-04-08 15:20:00,2024-04-08 15:35:00,5.0,Hyderabad,Bakery,RID229,CUST2598,Evening,Delivered,3.0,2024
ORD08916,2024-01-27 01:39:00,2024-01-27 01:49:00,0.0,Delhi,Dairy,RID142,CUST4126,Evening,Delivered,3.0,2024
ORD08917,2023-09-17 08:10:00,2023-09-17 08:25:00,5.0,Bangalore,Dairy,RID228,CUST8934,Night,Delivered,2.0,2023
ORD08918,2024-06-01 01:54:00,2024-06-01 02:04:00,0.0,Chennai,Dairy,RID464,CUST1515,Night,Delivered,5.0,2024
ORD08919,2024-01-23 16:53:00,2024-01-23 17:03:00,0.0,Hyderabad,Frozen,RID129,CUST8238,Afternoon,Delivered,3.0,2024
ORD08920,2022-12-17 18:32:00,2022-12-17 18:42:00,0.0,Bangalore,Bakery,RID296,CUST6279,Night,Delivered,4.0,2022
